Foursquare Name,Foursquare Popularity,Foursquare Price,Matched Name,Yelp Name,Yelp Price,Search,Category,Rounded Latitude,Rounded Longitude,Rating,Free Bikes
HSL 1917 Kansaneläkelaitos,0.9255382775119616,Not Listed,,,,19043,Bus Stop,60.189,24.918,0.0,0.0
Thai O'Cha,0.9226933272985904,Affordable,,,,13034,Café,60.189,24.918,7.6,0.0
,,,,Phad Thai,Affordable,thai,Thai,60.189,24.919,7.2,0.0
Phad Thai Cafe & Restaurant,0.984441678520626,Affordable,,,,13352,Thai Restaurant,60.189,24.919,7.7,0.0
HSL 2070 Jäähalli,0.9615850898745636,Not Listed,,,,19043,Bus Stop,60.189,24.919,0.0,0.0
HSL 2069 Jäähalli,0.974330790120264,Not Listed,,,,19043,Bus Stop,60.189,24.92,0.0,0.0
,,,,,,,,60.189,24.921,2.5561569451742865,5.0
Ravintola Main Street,0.9926774860985388,Most Affordable,,,,13022,Sports Bar,60.189,24.922,0.0,0.0
Pepe's Bar & Grill,0.9251422475106684,Most Affordable,,,,13022,Sports Bar,60.189,24.922,0.0,0.0
Mario's Club,0.9368695848959008,Affordable,,,,13236,Italian Restaurant,60.189,24.922,0.0,0.0
,,,,Eläintarhan koirapuisto,Not Listed,pets,Pets,60.189,24.927,8.0,0.0
,,,,,,,,60.189,24.929,2.5561569451742865,0.0
Caruzello,0.9272274667011506,Not Listed,Caruzello,,,13030,Buffet,60.189,24.94,5.3,0.0
Sushibar + Wine,0.544129057286952,Affordable,Sushibar + Wine,,,13003,Bar,60.189,24.94,7.3,0.0
Ukko,0.9518298202508728,Not Listed,,,,10001,Amusement Park,60.189,24.941,7.8,0.0
Brahenpuistikon koira-aitaus,0.9580693133324713,Not Listed,,,,16033,Dog Park,60.189,24.949,7.9,0.0
,,,,Lucky Nine Bar,Affordable,bars,Bars,60.189,24.952,5.4,0.0
,,,,Luckynine,Most Affordable,sportsbars,Sports Bars,60.189,24.952,5.4,0.0
Döner Harju,0.9689399327557222,Affordable,Döner Harju,Döner Harju,Most Affordable,13288,Kebab Restaurant,60.189,24.953,8.35,0.0
,,,,Molotow,Affordable,divebars,Dive Bars,60.189,24.953,8.2,0.0
On The Rocks Kallio,0.9818068666752876,Affordable,,,,13003,Bar,60.189,24.953,5.8,0.0
Bar Molotow,0.9943585930428036,Affordable,,,,13003,Bar,60.189,24.954,8.3,0.0
,,,,Populus,Affordable,karaoke,Karaoke,60.189,24.955,6.2,0.0
Ravintola Populus,0.981677550756498,Affordable,Ravintola Kuu,,,13015,Karaoke Bar,60.189,24.955,5.1,0.0
,,,,Siima Baari,Not Listed,pubs,Pubs,60.189,24.955,6.6,0.0
Pub Heinähattu,0.95559614638562,Most Affordable,,,,13010,Dive Bar,60.189,24.955,6.3,0.0
,,,,Tuk Tuk,Affordable,thai,Thai,60.189,24.956,7.8,0.0
Tappen Bar,0.9633551015129964,Affordable,,,,13006,Beer Bar,60.189,24.956,5.7,0.0
Pizza-Kebab Apollo,0.922660998318893,Most Affordable,,,,13032,"Cafe, Coffee, And Tea House",60.189,24.956,5.0,0.0
,,,,Peking,Affordable,chinese,Chinese,60.189,24.957,6.8,0.0
Ravintola Peking,0.9798347989137464,Affordable,Ravintola Fino,,,13099,Chinese Restaurant,60.189,24.957,7.8,0.0
,,,,Bali Brunch,Not Listed,indonesian,Indonesian,60.189,24.958,10.0,0.0
,,,,Quick Wok,Most Affordable,chinese,Chinese,60.189,24.958,6.0,0.0
Pub Aleksis K,0.9743631190999612,Most Affordable,,,,13010,Dive Bar,60.189,24.958,7.2,0.0
Tibet Hut,0.9689480150006464,Not Listed,,,,13355,Tibetan Restaurant,60.189,24.958,0.0,0.0
Cafe Pequeño Oy,0.9804652140178456,Most Affordable,Cafe Pequeño,,,13034,Café,60.189,24.959,8.0,0.0
Kahvila Sävy,0.9970580628475364,Affordable,,,,10000,Arts And Entertainment,60.189,24.959,9.0,0.0
,,,,Happy Garden,Most Affordable,chinese,Chinese,60.189,24.96,8.0,0.0
,,,,Hilpeä Hauki,Expensive,bars,Bars,60.189,24.96,6.8,0.0
HSL 2159 Junatie,0.9785901331953964,Not Listed,,,,19043,Bus Stop,60.189,24.961,0.0,0.0
,,,,Georgian House,Affordable,georgian,Georgian,60.189,24.963,5.4,0.0
,,,,Palmeri,Affordable,pizza,Pizza,60.189,24.964,5.4,0.0
All Star Sports Bar & Grill,0.9856944264839002,Most Affordable,,,,13022,Sports Bar,60.189,24.964,5.6,0.0
,,,,Kanelisaari,Not Listed,pizza,Pizza,60.189,24.965,6.0,0.0
Bambo,0.1940142894090262,Most Affordable,Bambu,,,13099,Chinese Restaurant,60.189,24.968,0.0,0.0
HSL 2550 Tynnyrintekijänkatu,0.9629509892667788,Not Listed,,,,19043,Bus Stop,60.189,24.969,0.0,0.0
Ravintola Factory Kalasatama,0.9786790378895642,Not Listed,,,,13065,Restaurant,60.189,24.971,0.0,0.0
"Teurastamon Portti, Roslund",0.9943343463080304,Affordable,,,,13031,Burger Joint,60.189,24.972,8.9,0.0
HSL 3000 Tynnyrintekijänkatu,0.9834394801500064,Not Listed,,,,19043,Bus Stop,60.189,24.972,0.0,0.0
Freeesh,0.9892263675158413,Affordable,,,,13276,Sushi Restaurant,60.189,24.975,0.0,0.0
Masala Hut,0.9867936117936118,Not Listed,,,,13194,Himalayan Restaurant,60.189,24.975,0.0,0.0
Ravintola Merta,0.918805767489978,Not Listed,Ravintola Mode,,,13065,Restaurant,60.189,24.976,0.0,0.0
Piccola La Bella Trattoria,0.9876826587352904,Affordable,,,,13236,Italian Restaurant,60.189,24.984,0.0,0.0
Capellan Pizza Kebab,0.1965682788051209,Most Affordable,,,,13064,Pizzeria,60.189,24.984,0.0,0.0
,,,,,,,,60.189,25.007,2.5561569451742865,30.0
HSL 4002 Tupasaari,0.9741610629768525,Not Listed,,,,19043,Bus Stop,60.189,25.011,0.0,0.0
HSL 4003 Tupasaari,0.961779063752748,Not Listed,,,,19043,Bus Stop,60.189,25.012,0.0,0.0
Hsl 4080,0.814876180007759,Not Listed,,,,19043,Bus Stop,60.189,25.026,0.0,0.0
Popone Oy,0.0,Not Listed,,,,15007,Dentist,60.189,25.027,0.0,0.0
HSL 4082 Kaivolahdenkatu,0.9292561101771628,Not Listed,,,,19043,Bus Stop,60.189,25.041,0.0,0.0
Kaislikko,0.4080240527608949,Not Listed,,,,13065,Restaurant,60.189,25.075,0.0,0.0
Suurpellon Kirjasto,0.0983861402925098,Not Listed,Sellon kirjasto,,,12080,Library,60.19,24.741,0.0,0.0
HSL E3313 Henttaanaukio,0.9133940126853312,Not Listed,,,,19043,Bus Stop,60.19,24.741,0.0,0.0
HSL E3307 Henttaanaukio,0.9811191200309116,Not Listed,,,,19043,Bus Stop,60.19,24.742,0.0,0.0
HSL E2078 Rauduntie,0.956645960738993,Not Listed,,,,19043,Bus Stop,60.19,24.8,0.0,0.0
HSL E2077 Rauduntie,0.7819778173705076,Not Listed,,,,19043,Bus Stop,60.19,24.8,0.0,0.0
Ravintola Villa Angelica,0.9575197206776154,Most Affordable,,,,13034,Café,60.19,24.885,5.7,0.0
,,,,Meilahden kampuskirjasto Terkko,Not Listed,libraries,Libraries,60.19,24.908,9.0,0.0
Hammashoitola,0.9206000258631838,Not Listed,,,,15007,Dentist,60.19,24.908,0.0,0.0
Suu- ja Hammaskeskus,0.9507387171860856,Not Listed,,,,15007,Dentist,60.19,24.911,0.0,0.0
HSL H1333 Naistenklinikka,0.2875824388982284,Not Listed,,,,19043,Bus Stop,60.19,24.911,0.0,0.0
,,,,McDonald's,Most Affordable,"hotdogs, burgers","Fast Food, Burgers",60.19,24.916,6.2,0.0
,,,,Mexi,Not Listed,divebars,Dive Bars,60.19,24.916,4.0,0.0
Ravintola Mexi,0.9541898357687832,Most Affordable,Ravintola Maxill,,,13006,Beer Bar,60.19,24.916,5.4,0.0
,,,,Viisi Penniä,Most Affordable,gastropubs,Gastropubs,60.19,24.916,6.4,0.0
Ravintola Viisi Penniä,0.992936117936118,Affordable,,,,13003,Bar,60.19,24.916,8.5,0.0
Karhu Ministeri,0.9913519979309452,Most Affordable,Karhu Ministeri,Karhu Ministeri,Affordable,13010,Dive Bar,60.19,24.917,5.949999999999999,0.0
McDonald's,0.996969158153369,Affordable,McDonald's,,,13145,Fast Food Restaurant,60.19,24.917,5.4,0.0
HSL Reijolankatu 2077,0.1156245958877537,Not Listed,,,,19043,Bus Stop,60.19,24.917,0.0,0.0
Royal Club Helsingin Jäähalli,0.9820735807577912,Not Listed,,,,13065,Restaurant,60.19,24.922,0.0,0.0
HIFK VIP Lobby,0.6945153885943359,Not Listed,,,,13354,Theme Restaurant,60.19,24.923,0.0,0.0
,,,,,,,,60.19,24.948,2.5561569451742865,10.0
,,,,Brahen koirapuisto,Not Listed,dog_parks,Dog Parks,60.19,24.949,6.0,0.0
,,,,,,,,60.19,24.952,2.5561569451742865,5.0
McDonald's,0.9970176516229148,Most Affordable,McDonald's,McDonald's,Most Affordable,13145,Fast Food Restaurant,60.19,24.956,5.9,0.0
Junatien Pikavuoropysäkki,0.5890825035561877,Not Listed,,,,19043,Bus Stop,60.19,24.962,0.0,0.0
,,,,Stadin Tähti,Not Listed,danceclubs,Dance Clubs,60.19,24.963,4.2,0.0
Daily Dose,0.9786143799301694,Affordable,,,,13236,Italian Restaurant,60.19,24.964,9.3,0.0
Bistro K,0.9739266778740464,Not Listed,,,,13027,Bistro,60.19,24.964,7.2,0.0
Tislaamo - Distillery Bar,0.968244859692228,Expensive,,,,13009,Cocktail Bar,60.19,24.97,9.2,0.0
Snygg Restaurant & Cafe,0.9901073322125954,Not Listed,,,,13065,Restaurant,60.19,24.97,0.0,0.0
Kahvila-Ravintola Palema,0.9903417173154015,Affordable,Kahvila-ravintola Palema,,,13034,Café,60.19,24.971,7.3,10.0
Kellohalli,0.9949970903918272,Affordable,Kellohalli,,,13336,Scandinavian Restaurant,60.19,24.971,8.6,10.0
Miss Bowl,0.9349298461140566,Affordable,,,,13072,Asian Restaurant,60.19,24.971,0.0,10.0
B-Side Bar,0.9965327169274538,Affordable,B-Side Bar,,,13007,Beer Garden,60.19,24.972,8.7,0.0
,,,,B-Smokery,Affordable,burgers,Burgers,60.19,24.972,8.0,0.0
,,,,Ho's Food,Affordable,chinese,Chinese,60.19,24.972,5.0,0.0
,,,,Kellohalli,Affordable,restaurants,Restaurants,60.19,24.972,7.8,0.0
,,,,Lihakauppa Roslund,Affordable,burgers,Burgers,60.19,24.972,8.6,0.0
,,,,Tislaamo,Not Listed,cocktailbars,Cocktail Bars,60.19,24.972,10.0,0.0
Jädelino Café Helsinki,0.979066985645933,Affordable,,,,13034,Café,60.19,24.972,9.3,0.0
Lopez Y Lopez Teurastamo,0.982364541575068,Most Affordable,,,,13306,Taco Restaurant,60.19,24.972,8.4,0.0
,,,,B-Side Bar,Affordable,bars,Bars,60.19,24.973,10.0,0.0
,,,,Kahvila-ravintola Palema,Not Listed,modern_european,Modern European,60.19,24.973,9.0,0.0
,,,,Nepalilainen ravintola Lali Gurans,Most Affordable,himalayan,Himalayan/Nepalese,60.19,24.975,8.0,0.0
,,,,,,,,60.19,24.978,2.5561569451742865,11.0
HSL 4279 Herttoniemenranta,0.4861793611793611,Not Listed,,,,19043,Bus Stop,60.19,25.026,0.0,11.0
Ravintola Wanha Mylly,0.9461075908444329,Not Listed,Ravintola Wanha Mylly,Ravintola Wanha Mylly,Expensive,13065,Restaurant,60.19,25.042,7.05,0.0
Tammisaari,0.1493356394672184,Affordable,,,,13068,American Restaurant,60.19,25.049,0.0,0.0
HSL 4187 Väylänsuu,0.1112601836286046,Not Listed,,,,19043,Bus Stop,60.19,25.05,0.0,0.0
HSL 4190 Kummeltie,0.6072352256562783,Not Listed,,,,19043,Bus Stop,60.19,25.054,0.0,0.0
HSL 4192 Leppisaarenkuja,0.765647226173542,Not Listed,,,,19043,Bus Stop,60.19,25.058,0.0,0.0
HSL 4112 Kadettikoulu,0.8100429975429976,Not Listed,,,,19042,Bus Station,60.19,25.078,0.0,0.0
HSL E2414 Juhanintie,0.3868798253639588,Not Listed,,,,19043,Bus Stop,60.191,24.764,0.0,0.0
HSL E2058 Terijoentie,0.9151056965377764,Not Listed,,,,19043,Bus Stop,60.191,24.796,0.0,0.0
HSL E2057 Terijoentie,0.068762941204796,Not Listed,,,,19043,Bus Stop,60.191,24.797,0.0,0.0
Burrito,0.4830259546395724,Most Affordable,,,,13303,Mexican Restaurant,60.191,24.837,0.0,0.0
Pastat tulille,0.7529092630936903,Affordable,,,,13236,Italian Restaurant,60.191,24.837,0.0,0.0
HSL 1383 Mäntytie,0.837587288245183,Not Listed,,,,19043,Bus Stop,60.191,24.901,0.0,0.0
HSL 1382 Mäntytie,0.4582309582309582,Not Listed,,,,19043,Bus Stop,60.191,24.902,0.0,0.0
HSL 1381 Tukholmankatu,0.959540281908703,Not Listed,,,,19043,Bus Stop,60.191,24.906,0.0,0.0
Hsl 1322,0.9843366093366094,Not Listed,,,,19043,Bus Stop,60.191,24.907,0.0,0.0
Hsl 1380,0.9962417561101772,Not Listed,,,,19043,Bus Stop,60.191,24.908,0.0,0.0
,,,,Unicafe,Not Listed,"restaurants, comfortfood","Restaurants, Comfort Food",60.191,24.91,8.0,0.0
HSL 1327 Töölön tulli,0.9313736583473424,Not Listed,,,,19043,Bus Stop,60.191,24.911,0.0,0.0
,,,,Burger King,Most Affordable,"burgers, hotdogs","Burgers, Fast Food",60.191,24.912,8.0,0.0
"Burger King Helsinki, Meilahti",0.9954335316177422,Most Affordable,,,,13145,Fast Food Restaurant,60.191,24.912,5.6,0.0
Töölön Tullin Apteekki,0.9958618905987328,Not Listed,,,,19043,Bus Stop,60.191,24.912,0.0,0.0
Bistro Meilahti,0.7224476270528902,Not Listed,,,,13027,Bistro,60.191,24.912,0.0,0.0
Baari,0.1732752489331436,Expensive,,,,13013,Hotel Bar,60.191,24.912,0.0,0.0
,,,,,,,,60.191,24.913,2.5561569451742865,5.0
,,,,Manteli / Annin Juhlapalvelu,Not Listed,restaurants,Restaurants,60.191,24.914,5.0,0.0
,,,,Hesburger,Not Listed,"burgers, hotdogs","Burgers, Fast Food",60.191,24.915,3.4,0.0
,,,,Ristorante Il Trio,Not Listed,pizza,Pizza,60.191,24.915,8.0,0.0
HSL 2073 Auroran sairaala,0.9838840036208456,Not Listed,,,,15014,Hospital,60.191,24.926,0.0,0.0
,,,,,,,,60.191,24.94,2.5561569451742865,27.0
,,,,Ravintola Mode,Not Listed,pubs,Pubs,60.191,24.942,2.0,0.0
Mo'De,0.9805056252424672,Most Affordable,,,,13010,Dive Bar,60.191,24.942,5.4,0.0
,,,,Golden Rice Bowl,Not Listed,chinese,Chinese,60.191,24.944,5.4,0.0
,,,,MusKan,Not Listed,himalayan,Himalayan/Nepalese,60.191,24.945,8.0,0.0
Ravintola Yarsa,0.9864864864864864,Not Listed,Ravintola Natura,,,13194,Himalayan Restaurant,60.191,24.945,0.0,0.0
Alppilan Huone,0.960025216604164,Affordable,Alppilan Huone,,,13003,Bar,60.191,24.946,8.3,0.0
,,,,Weeruska,Affordable,scandinavian,Scandinavian,60.191,24.946,6.6,0.0
,,,,Alppilan Huone,Not Listed,vietnamese,Vietnamese,60.191,24.947,6.0,0.0
,,,,Kultainen Kulaus,Not Listed,pubs,Pubs,60.191,24.947,5.4,0.0
,,,,Mikura Sushi,Affordable,sushi,Sushi Bars,60.191,24.947,8.6,0.0
Weeruska,0.9858803181171604,Affordable,Weeruska,,,13049,Diner,60.191,24.947,6.3,0.0
Ravintola Alppilan Kultainen Kulaus,0.9882160869002974,Most Affordable,,,,13010,Dive Bar,60.191,24.948,5.1,0.0
,,,,Kahvihuone,Not Listed,vietnamese,Vietnamese,60.191,24.949,9.0,0.0
Oluthuone Konepaja,0.9863975817923188,Not Listed,,,,13006,Beer Bar,60.191,24.949,7.3,0.0
,,,,,,,,60.191,24.955,2.5561569451742865,2.0
,,,,Vallilan Hammaslääkärikeskus,Not Listed,dentists,Dentists,60.191,24.962,10.0,0.0
ILMA Helsinki,0.9248674511832408,Not Listed,,,,18028,Yoga Studio,60.191,24.977,0.0,0.0
,,,,Brasileira,Not Listed,brazilian,Brazilian,60.191,24.978,8.0,0.0
Paiste Oy,0.5864961851803957,Not Listed,,,,13065,Restaurant,60.191,25.024,0.0,0.0
Madam Roza Bistro & Cafe,0.9430767489978016,Most Affordable,,,,13064,Pizzeria,60.191,25.034,0.0,0.0
,,,,Pizza Express,Not Listed,"pizza, kebab","Pizza, Kebab",60.191,25.035,8.0,0.0
Pizza Express Herttoniemi,0.9824453640243114,Most Affordable,,,,13032,"Cafe, Coffee, And Tea House",60.191,25.035,6.9,0.0
HSL 4071 Sisselenpolku,0.9200100219837062,Not Listed,,,,19043,Bus Stop,60.191,25.035,0.0,0.0
,,,,,,,,60.191,25.037,2.5561569451742865,2.0
HSL 4039 Linnanrakentajantie,0.9766827233932496,Not Listed,,,,19043,Bus Stop,60.191,25.04,0.0,0.0
Pyöreä sali,0.9562346437346436,Not Listed,,,,13065,Restaurant,60.192,24.873,0.0,0.0
Hiltonin Temppu,0.5664037242984611,Not Listed,,,,13065,Restaurant,60.192,24.873,0.0,0.0
Vista Bar & Lounge,0.9874967671020304,Not Listed,,,,13065,Restaurant,60.192,24.873,0.0,0.0
,,,,Meritorppa,Most Expensive,seafood,Seafood,60.192,24.874,8.6,0.0
HSL 1409 Saunalahti,0.9186279581016424,Not Listed,,,,19043,Bus Stop,60.192,24.879,0.0,0.0
,,,,,,,,60.192,24.901,2.5561569451742865,4.0
Gottland Deli & Cafe,0.0,Not Listed,,,,13034,Café,60.192,24.907,0.0,0.0
Subway,0.9752440837967152,Most Affordable,Subway,,,13039,Deli,60.192,24.909,6.4,0.0
HSL 1918 Töölön tulli,0.9722374886848572,Not Listed,,,,19043,Bus Stop,60.192,24.911,0.0,0.0
HSL 1921 Töölön tulli,0.9696592525539894,Not Listed,,,,19043,Bus Stop,60.192,24.912,0.0,0.0
,,,,Reitti 2000,Not Listed,mountainbiking,Mountain Biking,60.192,24.924,6.0,0.0
HSL 2074 Eläintarha,0.0373803827751196,Not Listed,,,,19043,Bus Stop,60.192,24.928,0.0,0.0
,,,,Alppipuiston koira-aitaus,Not Listed,dog_parks,Dog Parks,60.192,24.935,4.0,0.0
Maltainen Riekko,0.9938979050821156,Expensive,Maltainen Riekko,Maltainen Riekko,Affordable,13018,Pub,60.192,24.945,7.6,0.0
Vallilan varikko,0.9759634035949826,Most Affordable,,,,13007,Beer Garden,60.192,24.949,0.0,0.0
Loi Loi Rooftop & Distillery,0.9826555023923444,Affordable,,,,13072,Asian Restaurant,60.192,24.95,8.0,0.0
,,,,Sture 21,Not Listed,musicvenues,Music Venues,60.192,24.953,7.0,0.0
Naughty BRGR,0.9897193844562264,Most Affordable,,,,13031,Burger Joint,60.192,24.953,6.7,0.0
,,,,Pikku-Vallila,Affordable,divebars,Dive Bars,60.192,24.959,6.4,0.0
HSL 2416 Vallilan kirjasto,0.9274699340488816,Not Listed,,,,19043,Bus Stop,60.192,24.961,0.0,0.0
Helsingin kaupunginkirjasto Vallilan kirjasto,0.9802469934048882,Not Listed,,,,12080,Library,60.192,24.962,8.4,0.0
HSL 2417 Vallilan kirjasto,0.5851787792577267,Not Listed,,,,19043,Bus Stop,60.192,24.962,0.0,0.0
,,,,Vallilan kirjasto,Not Listed,libraries,Libraries,60.192,24.963,7.4,0.0
Kahvila Päijänne,0.9804167205482996,Most Affordable,Kahvila Päijänne,Kahvila Päijänne,Not Listed,13035,Coffee Shop,60.192,24.964,8.8,2.0
HSL 3021 Ristikkokatu,0.9812087805508858,Not Listed,,,,19043,Bus Stop,60.192,24.964,0.0,2.0
Hsl 3022,0.929328850381482,Not Listed,,,,19043,Bus Stop,60.192,24.964,0.0,2.0
HSL 4024 Kipparlahti,0.1574582956161903,Not Listed,,,,19043,Bus Stop,60.192,25.018,0.0,0.0
Lower East Side Beer Lounge - Platinum Edition,0.8901622914780809,Most Affordable,,,,13010,Dive Bar,60.192,25.024,0.0,0.0
HSL 4005 Kipparlahti,0.9511428294323032,Not Listed,,,,19043,Bus Stop,60.192,25.024,0.0,0.0
,,,,Factory,Most Affordable,"steak, breakfast_brunch, scandinavian","Steakhouses, Breakfast & Brunch, Scandinavian",60.192,25.03,7.0,0.0
,,,,Spoon Mama,Most Affordable,delis,Delis,60.192,25.03,6.0,0.0
Länsi-Suomen eristepelti Oy,0.0,Not Listed,,,,11028,Construction,60.192,25.032,0.0,0.0
HSL 4070 Sisselenpolku,0.9943505107978792,Not Listed,,,,19043,Bus Stop,60.192,25.034,0.0,0.0
Nonparelli Catering - Itä-helsingin musiikkiopisto,0.0274392215181688,Not Listed,,,,13030,Buffet,60.192,25.034,0.0,0.0
Kirurgipalvelu Maxillofac Oy,0.0,Not Listed,,,,15007,Dentist,60.192,25.057,0.0,0.0
,,,,,,,,60.192,25.061,2.5561569451742865,17.0
HSL 4193 Pellonperäntie,0.932513254881676,Not Listed,,,,19043,Bus Stop,60.192,25.063,0.0,0.0
Forno Di Luigi A La Eilimö,0.2173640872538161,Not Listed,,,,13065,Restaurant,60.193,24.765,0.0,0.0
HSL E2060 Uudenkirkontie,0.9727773229964206,Not Listed,,,,19043,Bus Stop,60.193,24.795,0.0,0.0
Ravintola Meritorppa,0.9507791284107072,Affordable,,,,13336,Scandinavian Restaurant,60.193,24.872,6.9,0.0
,,,,,,,,60.193,24.879,2.5561569451742865,13.0
HSL 1408 Saunalahti,0.3932416267942584,Not Listed,,,,19043,Bus Stop,60.193,24.88,0.0,0.0
HSL 1384 Meilahdentie,0.9746459976723134,Not Listed,,,,19043,Bus Stop,60.193,24.895,0.0,0.0
,,,,,,,,60.193,24.906,2.5561569451742865,7.0
Manskun Pizza ja Kebab,0.9802146644251908,Most Affordable,Manskun Pizza & Kebab,Manskun Pizza & Kebab,Not Listed,13064,Pizzeria,60.193,24.907,4.85,0.0
Mullikka,0.9916025475236,Affordable,Mullikka,Mullikka,Affordable,13003,Bar,60.193,24.907,7.3,0.0
Ripatti Healthcare,0.0,Not Listed,,,,15007,Dentist,60.193,24.909,0.0,0.0
Neste K Eläintarha,0.996031617742144,Not Listed,,,,13034,Café,60.193,24.93,4.8,0.0
Neste K-market Eläintarha,0.99085898099056,Not Listed,,,,13034,Café,60.193,24.93,0.0,0.0
Thai Orchid - Konepaja,0.97170406051985,Affordable,,,,13352,Thai Restaurant,60.193,24.944,6.7,0.0
Albina,0.9874321091426356,Affordable,Alia,,,13025,Wine Bar,60.193,24.945,8.1,0.0
Konepaja Biergarten,0.9772484805379542,Most Affordable,,,,13007,Beer Garden,60.193,24.948,8.6,0.0
,,,,,,,,60.193,24.949,2.5561569451742865,9.0
HSL 2175 Telekatu,0.9532603776024828,Not Listed,,,,19043,Bus Stop,60.193,24.95,0.0,0.0
,,,,Vallilan koirapuisto,Not Listed,dog_parks,Dog Parks,60.193,24.955,6.0,0.0
Plein,0.96828527091685,Not Listed,,,,13065,Restaurant,60.193,24.958,8.6,0.0
Hanko Sushi Herttoniemi,0.9151202638044744,Affordable,,,,13276,Sushi Restaurant,60.193,25.029,6.4,0.0
"Oral Hammaslääkärit Helsinki, Herttoniemi",0.9533492822966508,Not Listed,,,,15007,Dentist,60.193,25.029,0.0,0.0
Herttoniemen Hammaslääkärikeskus,0.0,Not Listed,,,,15007,Dentist,60.193,25.029,0.0,0.0
,,,,Hertsikan Helmi,Expensive,sportsbars,Sports Bars,60.193,25.03,5.0,0.0
,,,,,,,,60.193,25.031,2.5561569451742865,4.0
,,,,Picnic,Not Listed,coffee,Coffee & Tea,60.193,25.032,4.0,0.0
Picnic Herttoniemi,0.9669112892797104,Most Affordable,,,,13034,Café,60.193,25.032,5.7,0.0
HSL 4035 Laivalahdenportti,0.9860823742402692,Not Listed,,,,19043,Bus Stop,60.193,25.035,0.0,0.0
Fafa’s,0.5515889693521272,Most Affordable,Fafa's,,,13144,Falafel Restaurant,60.193,25.036,0.0,0.0
,,,,Hertta 5,Most Affordable,bars,Bars,60.193,25.036,8.0,0.0
HSL 4038 Linnanrakentajantie,0.9593705547652916,Not Listed,,,,19043,Bus Stop,60.193,25.038,0.0,0.0
HSL 4037 Linnanrakentajantie,0.981305767489978,Not Listed,,,,19043,Bus Stop,60.193,25.041,0.0,0.0
,,,,East Asia Restaurant,Most Affordable,chinese,Chinese,60.193,25.043,6.0,5.0
المطعم اليمني Yemeni Restaurant,0.9661758049915944,Not Listed,,,,13380,Yemeni Restaurant,60.193,25.043,0.0,5.0
Hsl 4182,0.650572222940644,Not Listed,,,,19043,Bus Stop,60.193,25.046,0.0,0.0
Pizza Service,0.9509317667453172,Most Affordable,Pizza Service,,,13064,Pizzeria,60.194,24.768,0.0,0.0
HSL E2416 Vanha-Mankkaa,0.2981011540745734,Not Listed,,,,19043,Bus Stop,60.194,24.768,0.0,0.0
,,,,Yoga Nordic,Not Listed,pilates,Pilates,60.194,24.769,8.0,0.0
HSL E2417 Mankkaanaukio,0.1175422545384504,Not Listed,,,,19043,Bus Stop,60.194,24.769,0.0,0.0
Cafe Torpanranta,0.9951264063106168,Expensive,Torpanranta,,,13034,Café,60.194,24.871,7.3,0.0
Sounds Delicious By The Beach,0.861890598732704,Affordable,,,,13097,Caribbean Restaurant,60.194,24.871,0.0,0.0
,,,,,,,,60.194,24.891,2.5561569451742865,18.0
,,,,Uimakoulu Pikku Joutsen,Not Listed,swimminglessons,Swimming Lessons/Schools,60.194,24.894,8.0,0.0
HSL 1385 Meilahdentie,0.9750096986939092,Not Listed,,,,19043,Bus Stop,60.194,24.895,0.0,0.0
,,,,The Wrap'n Roll Café,Affordable,vietnamese,Vietnamese,60.194,24.906,8.0,0.0
HSL 2132 Sipoonkatu,0.9784608172766068,Not Listed,,,,19043,Bus Stop,60.194,24.941,0.0,0.0
,,,,,,,,60.194,24.942,2.5561569451742865,7.0
,,,,KOKORO Sushi,Not Listed,sushi,Sushi Bars,60.194,24.951,10.0,0.0
Addis Ethiopian Kitchen,0.9259100607784818,Affordable,Addis Ethiopian Kitchen,Addis Ethiopian Kitchen,Not Listed,13143,Ethiopian Restaurant,60.194,24.956,8.6,0.0
,,,,Beach,Affordable,restaurants,Restaurants,60.194,24.956,8.0,0.0
,,,,Mukesh,Not Listed,coffee,Coffee & Tea,60.194,24.956,4.0,0.0
,,,,Sepia,Affordable,kebab,Kebab,60.194,24.956,9.0,0.0
Hammaslääkäri Elina Saaristo,0.0,Not Listed,,,,15007,Dentist,60.194,24.956,0.0,0.0
Sture Jazz Club,0.9594837061942324,Not Listed,,,,10040,Jazz And Blues Venue,60.194,24.957,5.8,0.0
,,,,Marco Polo,Most Affordable,pizza,Pizza,60.194,24.958,6.6,3.0
,,,,Mashiro,Affordable,japanese,Japanese,60.194,24.958,7.8,3.0
,,,,Pub Magneetti,Most Affordable,bars,Bars,60.194,24.958,8.4,3.0
HSL 4006 Herttoniemi,0.9924188542609595,Not Listed,,,,19043,Bus Stop,60.194,25.03,0.0,0.0
"HSL 4301 Herttoniemi , laituri 11",0.9943100995732574,Not Listed,,,,19043,Bus Stop,60.194,25.03,0.0,0.0
HSL 4007 Herttoniemi,0.8731087546877021,Not Listed,,,,19043,Bus Stop,60.194,25.032,0.0,0.0
Kotipizza Hertsi,0.9517813267813268,Most Affordable,,,,13064,Pizzeria,60.194,25.033,0.0,0.0
Noodle Story,0.930064334669598,Most Affordable,,,,13315,Noodle Restaurant,60.194,25.033,0.0,0.0
